customer_id,product_id,category,purchase_amount,original_price,discount_rate,order_date
8253,692,Home & Kitchen,45.18,140.71,0.68,2023-01-17 02:00:00
3744,681,Fashion,320.68,387.15,0.17,2023-01-17 03:00:00
6188,214,Toys,241.15,254.29000000000002,0.05,2023-01-17 04:00:00
3141,362,Toys,467.61,523.96,0.11,2023-01-17 05:00:00
7617,405,Home & Kitchen,148.21,239.61,0.38,2023-01-17 06:00:00
3479,753,Fashion,364.45,370.07,0.02,2023-01-17 07:00:00
7484,521,Home & Kitchen,366.78,387.64,0.05,2023-01-17 08:00:00
8421,306,Fashion,114.64,197.01999999999998,0.42,2023-01-17 09:00:00
5452,722,Fashion,452.1,542.02,0.17,2023-01-17 10:00:00
6881,402,Toys,248.14,320.32,0.23,2023-01-17 11:00:00
7665,211,Books,341.05,440.25,0.23,2023-01-17 12:00:00
3849,516,Electronics,77.2,90.77000000000001,0.15,2023-01-17 13:00:00
8390,654,Electronics,132.61,189.45000000000002,0.3,2023-01-17 14:00:00
7905,958,Home & Kitchen,295.12,365.19,0.19,2023-01-17 15:00:00
3489,384,Electronics,162.92,234.67,0.31,2023-01-17 16:00:00
5611,739,Toys,252.35,332.73,0.24,2023-01-17 17:00:00
3839,284,Books,190.13,282.3,0.33,2023-01-17 18:00:00
9527,840,Fashion,322.07,361.43,0.11,2023-01-17 19:00:00
6878,320,Fashion,246.14,255.22,0.04,2023-01-17 20:00:00
7303,963,Toys,7.28,46.71,0.84,2023-01-17 21:00:00
1851,543,Electronics,326.59,395.39,0.17,2023-01-17 22:00:00
2687,216,Fashion,213.95,239.23,0.11,2023-01-17 23:00:00
7833,169,Electronics,174.14,256.09,0.32,2023-01-18 00:00:00
3427,997,Toys,51.6,77.48,0.33,2023-01-18 01:00:00
5000,169,Fashion,114.08,120.03999999999999,0.05,2023-01-18 02:00:00
6052,721,Home & Kitchen,115.77,169.04,0.32,2023-01-18 03:00:00
3738,526,Books,468.01,542.02,0.14,2023-01-18 04:00:00
6732,743,Electronics,219.09,257.31,0.15,2023-01-18 05:00:00
6387,667,Electronics,25.82,101.97,0.75,2023-01-18 06:00:00
9002,542,Electronics,73.71,120.35999999999999,0.39,2023-01-18 07:00:00
6536,700,Electronics,44.12,65.42999999999999,0.33,2023-01-18 08:00:00
4913,236,Toys,296.49,310.09000000000003,0.04,2023-01-18 09:00:00
2066,603,Toys,97.38,169.89,0.43,2023-01-18 10:00:00
8723,230,Toys,251.79,293.43,0.14,2023-01-18 11:00:00
5380,317,Toys,188.18,279.89,0.33,2023-01-18 12:00:00
5107,787,Fashion,402.92,459.24,0.12,2023-01-18 13:00:00
6726,270,Toys,163.64,201.73999999999998,0.19,2023-01-18 14:00:00
4373,574,Fashion,231.84,269.99,0.14,2023-01-18 15:00:00
9945,711,Home & Kitchen,362.04,379.53000000000003,0.05,2023-01-18 16:00:00
3082,228,Toys,219.51,280.91999999999996,0.22,2023-01-18 17:00:00
9967,156,Home & Kitchen,397.64,457.95,0.13,2023-01-18 18:00:00
7748,280,Toys,332.53,413.53,0.2,2023-01-18 19:00:00
1417,345,Home & Kitchen,208.21,232.32,0.1,2023-01-18 20:00:00
9306,243,Books,254.47,287.1,0.11,2023-01-18 21:00:00
9808,150,Home & Kitchen,483.77,498.01,0.03,2023-01-18 22:00:00
4974,467,Fashion,332.5,365.56,0.09,2023-01-18 23:00:00
4267,558,Electronics,452.97,498.64000000000004,0.09,2023-01-19 00:00:00
1825,317,Home & Kitchen,93.49,190.07,0.51,2023-01-19 01:00:00
8668,715,Electronics,244.2,311.24,0.22,2023-01-19 02:00:00
6745,994,Books,454.79,534.1600000000001,0.15,2023-01-19 03:00:00
1412,666,Books,164.69,200.61,0.18,2023-01-19 04:00:00
8543,356,Fashion,483.99,502.72,0.04,2023-01-19 05:00:00
8587,957,Fashion,53.05,82.44,0.36,2023-01-19 06:00:00
1728,255,Home & Kitchen,451.82,481.18,0.06,2023-01-19 07:00:00
8164,664,Toys,225.38,285.78,0.21,2023-01-19 08:00:00
9867,541,Books,41.5,78.94,0.47,2023-01-19 09:00:00
6988,940,Electronics,440.36,526.8100000000001,0.16,2023-01-19 10:00:00
3504,798,Toys,129.71,228.62,0.43,2023-01-19 11:00:00
3967,975,Books,16.01,53.620000000000005,0.7,2023-01-19 12:00:00
3786,761,Home & Kitchen,72.22,144.2,0.5,2023-01-19 13:00:00
2122,875,Books,331.26,398.71999999999997,0.17,2023-01-19 14:00:00
5079,861,Fashion,489.02,512.49,0.05,2023-01-19 15:00:00
2571,909,Electronics,60.17,152.38,0.61,2023-01-19 16:00:00
6073,822,Electronics,233.66,257.61,0.09,2023-01-19 17:00:00
6104,124,Fashion,94.42,169.43,0.44,2023-01-19 18:00:00
3143,905,Toys,373.79,411.81,0.09,2023-01-19 19:00:00
7806,952,Fashion,63.44,103.31,0.39,2023-01-19 20:00:00
8357,763,Electronics,123.72,171.99,0.28,2023-01-19 21:00:00
4440,635,Home & Kitchen,102.22,189.35,0.46,2023-01-19 22:00:00
4766,863,Toys,278.5,296.82,0.06,2023-01-19 23:00:00
6644,159,Books,437.23,447.41,0.02,2023-01-20 00:00:00
3914,566,Home & Kitchen,257.99,301.18,0.14,2023-01-20 01:00:00
5968,533,Toys,33.83,44.11,0.23,2023-01-20 02:00:00
6917,978,Electronics,283.88,354.2,0.2,2023-01-20 03:00:00
9787,165,Electronics,399.77,477.0,0.16,2023-01-20 04:00:00
1728,664,Home & Kitchen,70.42,156.62,0.55,2023-01-20 05:00:00
2365,205,Toys,40.99,116.66,0.65,2023-01-20 06:00:00
5492,195,Books,97.96,190.01,0.48,2023-01-20 07:00:00
1698,787,Books,374.31,450.4,0.17,2023-01-20 08:00:00
8186,650,Fashion,297.88,391.81,0.24,2023-01-20 09:00:00
1395,267,Home & Kitchen,272.59,295.94,0.08,2023-01-20 10:00:00
8400,141,Toys,128.49,180.98000000000002,0.29,2023-01-20 11:00:00
9082,978,Home & Kitchen,169.46,268.88,0.37,2023-01-20 12:00:00
5171,203,Books,483.11,552.86,0.13,2023-01-20 13:00:00
5360,944,Toys,124.11,212.57999999999998,0.42,2023-01-20 14:00:00
3502,303,Electronics,451.31,459.2,0.02,2023-01-20 15:00:00
1717,619,Electronics,292.36,380.18,0.23,2023-01-20 16:00:00
3782,381,Toys,66.03,137.31,0.52,2023-01-20 17:00:00
5946,142,Home & Kitchen,236.32,257.53999999999996,0.08,2023-01-20 18:00:00
6486,209,Home & Kitchen,474.53,481.96999999999997,0.02,2023-01-20 19:00:00
9335,309,Electronics,212.19,241.88,0.12,2023-01-20 20:00:00
5980,848,Electronics,432.38,524.38,0.18,2023-01-20 21:00:00
8266,967,Books,131.93,200.4,0.34,2023-01-20 22:00:00
5491,930,Toys,287.61,379.96000000000004,0.24,2023-01-20 23:00:00
8192,148,Home & Kitchen,422.71,470.09,0.1,2023-01-21 00:00:00
6588,214,Books,460.74,554.72,0.17,2023-01-21 01:00:00
8651,254,Home & Kitchen,245.48,294.46,0.17,2023-01-21 02:00:00
4636,748,Electronics,321.65,346.04999999999995,0.07,2023-01-21 03:00:00
2167,602,Toys,6.48,25.86,0.75,2023-01-21 04:00:00
2062,778,Fashion,130.35,229.76,0.43,2023-01-21 05:00:00
3156,932,Toys,142.96,179.68,0.2,2023-01-21 06:00:00
8860,810,Fashion,51.28,71.49000000000001,0.28,2023-01-21 07:00:00
6161,170,Books,143.45,149.25,0.04,2023-01-21 08:00:00
6305,618,Fashion,163.96,196.09,0.16,2023-01-21 09:00:00
7541,811,Fashion,484.54,574.01,0.16,2023-01-21 10:00:00
5729,435,Books,335.96,391.69,0.14,2023-01-21 11:00:00
8330,166,Toys,215.87,280.95,0.23,2023-01-21 12:00:00
6334,592,Books,494.09,586.72,0.16,2023-01-21 13:00:00
9924,749,Electronics,80.85,134.57,0.4,2023-01-21 14:00:00
5330,853,Electronics,240.65,325.29,0.26,2023-01-21 15:00:00
9010,312,Fashion,325.3,361.06,0.1,2023-01-21 16:00:00
7801,280,Books,32.51,130.32999999999998,0.75,2023-01-21 17:00:00
5846,865,Books,359.91,372.40000000000003,0.03,2023-01-21 18:00:00
7731,712,Books,54.43,128.29,0.58,2023-01-21 19:00:00
8241,962,Toys,74.44,142.19,0.48,2023-01-21 20:00:00
1953,698,Home & Kitchen,84.05,107.25999999999999,0.22,2023-01-21 21:00:00
3539,796,Home & Kitchen,464.8,506.74,0.08,2023-01-21 22:00:00
8056,702,Home & Kitchen,343.2,377.91999999999996,0.09,2023-01-21 23:00:00
2542,347,Toys,329.44,343.42,0.04,2023-01-22 00:00:00
6293,313,Books,279.97,340.52000000000004,0.18,2023-01-22 01:00:00
2191,458,Home & Kitchen,149.94,249.34,0.4,2023-01-22 02:00:00
7313,348,Books,312.34,370.5,0.16,2023-01-22 03:00:00
7938,737,Fashion,208.02,264.82,0.21,2023-01-22 04:00:00
3681,980,Home & Kitchen,76.98,85.81,0.1,2023-01-22 05:00:00
2540,615,Fashion,346.35,364.58000000000004,0.05,2023-01-22 06:00:00
7172,187,Toys,69.14,122.9,0.44,2023-01-22 07:00:00
6541,762,Electronics,99.38,197.97,0.5,2023-01-22 08:00:00
2365,275,Toys,409.76,498.03999999999996,0.18,2023-01-22 09:00:00
9691,822,Toys,331.76,369.08,0.1,2023-01-22 10:00:00
9702,525,Toys,317.34,373.92999999999995,0.15,2023-01-22 11:00:00
8494,870,Home & Kitchen,212.01,269.52,0.21,2023-01-22 12:00:00
5312,702,Fashion,201.16,271.27,0.26,2023-01-22 13:00:00
2324,870,Home & Kitchen,346.68,417.02,0.17,2023-01-22 14:00:00
4141,802,Electronics,371.3,451.33000000000004,0.18,2023-01-22 15:00:00
8419,180,Toys,257.56,264.93,0.03,2023-01-22 16:00:00
4486,237,Books,484.79,579.44,0.16,2023-01-22 17:00:00
2810,532,Electronics,478.07,489.73,0.02,2023-01-22 18:00:00
7588,569,Fashion,209.15,259.39,0.19,2023-01-22 19:00:00
3923,449,Electronics,411.21,503.57,0.18,2023-01-22 20:00:00
6301,225,Home & Kitchen,273.92,325.25,0.16,2023-01-22 21:00:00
5186,980,Books,258.32,269.37,0.04,2023-01-22 22:00:00
9905,967,Home & Kitchen,32.21,58.99,0.45,2023-01-22 23:00:00
6977,408,Toys,289.12,349.09000000000003,0.17,2023-01-23 00:00:00
5268,954,Toys,450.79,464.14000000000004,0.03,2023-01-23 01:00:00
5748,329,Electronics,391.17,436.42,0.1,2023-01-23 02:00:00
5849,559,Toys,394.23,430.49,0.08,2023-01-23 03:00:00
4709,444,Toys,84.16,166.6,0.49,2023-01-23 04:00:00
7619,409,Fashion,182.43,197.89000000000001,0.08,2023-01-23 05:00:00
9647,119,Fashion,120.44,190.31,0.37,2023-01-23 06:00:00
4072,980,Home & Kitchen,161.38,205.01,0.21,2023-01-23 07:00:00
7530,660,Home & Kitchen,291.87,352.71000000000004,0.17,2023-01-23 08:00:00
1504,746,Fashion,185.57,210.1,0.12,2023-01-23 09:00:00
2214,640,Electronics,282.55,345.47,0.18,2023-01-23 10:00:00
2531,659,Fashion,222.06,291.09000000000003,0.24,2023-01-23 11:00:00
8576,576,Home & Kitchen,146.87,158.54,0.07,2023-01-23 12:00:00
1823,368,Books,52.22,135.53,0.61,2023-01-23 13:00:00
1928,102,Toys,446.46,533.28,0.16,2023-01-23 14:00:00
6029,869,Books,10.63,21.67,0.51,2023-01-23 15:00:00
1133,115,Books,5.82,68.12,0.91,2023-01-23 16:00:00
3105,705,Toys,414.26,475.69,0.13,2023-01-23 17:00:00
4627,457,Fashion,498.42,504.6,0.01,2023-01-23 18:00:00
7316,745,Electronics,364.92,402.44,0.09,2023-01-23 19:00:00
2852,912,Books,12.56,109.61,0.89,2023-01-23 20:00:00
5910,938,Electronics,117.21,174.98,0.33,2023-01-23 21:00:00
5175,232,Home & Kitchen,486.05,579.71,0.16,2023-01-23 22:00:00
6348,411,Books,405.26,474.45,0.15,2023-01-23 23:00:00
7190,581,Home & Kitchen,285.57,293.27,0.03,2023-01-24 00:00:00
2256,994,Fashion,122.25,134.63,0.09,2023-01-24 01:00:00
4376,643,Books,12.11,85.72,0.86,2023-01-24 02:00:00
6645,404,Home & Kitchen,15.33,73.01,0.79,2023-01-24 03:00:00
4486,368,Home & Kitchen,307.93,325.01,0.05,2023-01-24 04:00:00
4584,513,Fashion,15.81,79.15,0.8,2023-01-24 05:00:00
9053,124,Electronics,496.85,578.83,0.14,2023-01-24 06:00:00
4330,415,Electronics,95.77,172.3,0.44,2023-01-24 07:00:00
3703,670,Books,356.8,385.19,0.07,2023-01-24 08:00:00
9662,824,Fashion,81.75,111.28,0.27,2023-01-24 09:00:00
9120,767,Books,272.35,369.29,0.26,2023-01-24 10:00:00
8114,925,Electronics,44.9,134.2,0.67,2023-01-24 11:00:00
2353,375,Fashion,384.56,419.8,0.08,2023-01-24 12:00:00
6063,488,Toys,294.54,377.83000000000004,0.22,2023-01-24 13:00:00
9549,821,Fashion,47.65,68.02,0.3,2023-01-24 14:00:00
8575,543,Fashion,425.05,448.75,0.05,2023-01-24 15:00:00
1667,526,Toys,275.77,297.97999999999996,0.07,2023-01-24 16:00:00
5468,156,Home & Kitchen,461.19,474.52,0.03,2023-01-24 17:00:00
7819,796,Home & Kitchen,458.73,544.9200000000001,0.16,2023-01-24 18:00:00
4719,665,Home & Kitchen,460.65,520.64,0.12,2023-01-24 19:00:00
3745,820,Electronics,43.5,73.1,0.4,2023-01-24 20:00:00
8483,467,Fashion,64.87,150.49,0.57,2023-01-24 21:00:00
1539,441,Toys,493.91,575.1600000000001,0.14,2023-01-24 22:00:00
5964,904,Electronics,246.36,260.95,0.06,2023-01-24 23:00:00
5835,951,Toys,122.92,189.11,0.35,2023-01-25 00:00:00
4775,403,Electronics,385.98,459.55,0.16,2023-01-25 01:00:00
7042,863,Electronics,135.82,208.82,0.35,2023-01-25 02:00:00
8102,473,Electronics,364.97,438.67,0.17,2023-01-25 03:00:00
8312,915,Toys,419.46,440.56,0.05,2023-01-25 04:00:00
6320,211,Books,393.21,428.14,0.08,2023-01-25 05:00:00
7132,977,Electronics,140.65,225.85000000000002,0.38,2023-01-25 06:00:00
8891,105,Home & Kitchen,203.8,294.15,0.31,2023-01-25 07:00:00
3779,802,Fashion,209.56,241.08,0.13,2023-01-25 08:00:00
1924,945,Books,248.18,255.37,0.03,2023-01-25 09:00:00
2581,378,Books,87.85,174.53,0.5,2023-01-25 10:00:00
8714,481,Toys,228.97,269.79,0.15,2023-01-25 11:00:00
4324,951,Books,257.84,294.14,0.12,2023-01-25 12:00:00
6713,112,Toys,268.2,306.15999999999997,0.12,2023-01-25 13:00:00
8026,402,Toys,410.85,455.34000000000003,0.1,2023-01-25 14:00:00
1255,655,Home & Kitchen,261.08,302.02,0.14,2023-01-25 15:00:00
5804,716,Electronics,119.24,178.05,0.33,2023-01-25 16:00:00
2838,259,Books,333.25,345.75,0.04,2023-01-25 17:00:00
1009,253,Electronics,399.67,496.97,0.2,2023-01-25 18:00:00
3871,853,Electronics,163.09,257.05,0.37,2023-01-25 19:00:00
9989,280,Electronics,324.43,418.2,0.22,2023-01-25 20:00:00
8409,625,Toys,77.73,166.26,0.53,2023-01-25 21:00:00
8418,279,Electronics,174.25,241.98000000000002,0.28,2023-01-25 22:00:00
6124,476,Books,455.07,481.08,0.05,2023-01-25 23:00:00
2015,903,Toys,456.1,465.8,0.02,2023-01-26 00:00:00
3193,875,Books,289.79,304.23,0.05,2023-01-26 01:00:00
9415,267,Toys,352.66,388.44000000000005,0.09,2023-01-26 02:00:00
8449,313,Fashion,427.74,480.61,0.11,2023-01-26 03:00:00
5158,249,Fashion,479.48,578.84,0.17,2023-01-26 04:00:00
4925,115,Fashion,247.49,293.86,0.16,2023-01-26 05:00:00
7970,190,Fashion,282.98,337.82000000000005,0.16,2023-01-26 06:00:00
7938,219,Toys,210.74,281.78000000000003,0.25,2023-01-26 07:00:00
5784,352,Electronics,40.63,62.800000000000004,0.35,2023-01-26 08:00:00
5000,159,Home & Kitchen,214.29,307.90999999999997,0.3,2023-01-26 09:00:00
2633,365,Home & Kitchen,396.36,451.62,0.12,2023-01-26 10:00:00
8266,508,Fashion,403.42,434.66,0.07,2023-01-26 11:00:00
9702,130,Electronics,446.73,540.57,0.17,2023-01-26 12:00:00
1384,120,Books,30.48,94.9,0.68,2023-01-26 13:00:00
1404,830,Electronics,265.94,316.89,0.16,2023-01-26 14:00:00
9175,692,Books,58.18,118.28999999999999,0.51,2023-01-26 15:00:00
3000,388,Home & Kitchen,104.37,180.46,0.42,2023-01-26 16:00:00
6989,642,Electronics,450.61,470.29,0.04,2023-01-26 17:00:00
2460,597,Electronics,250.91,338.07,0.26,2023-01-26 18:00:00
8190,845,Home & Kitchen,380.48,476.63,0.2,2023-01-26 19:00:00
8140,573,Electronics,36.87,95.72999999999999,0.61,2023-01-26 20:00:00
4636,504,Books,211.33,281.15,0.25,2023-01-26 21:00:00
5809,647,Electronics,338.75,425.43,0.2,2023-01-26 22:00:00
5178,231,Books,71.04,111.65,0.36,2023-01-26 23:00:00
8245,423,Fashion,166.28,265.6,0.37,2023-01-27 00:00:00
7600,957,Electronics,36.95,106.60000000000001,0.65,2023-01-27 01:00:00
6997,231,Books,327.41,372.69000000000005,0.12,2023-01-27 02:00:00
3048,620,Home & Kitchen,485.59,554.9399999999999,0.12,2023-01-27 03:00:00
5780,129,Fashion,414.39,468.95,0.12,2023-01-27 04:00:00
1716,726,Electronics,487.44,503.05,0.03,2023-01-27 05:00:00
8939,400,Books,423.57,504.18,0.16,2023-01-27 06:00:00
6565,103,Electronics,428.32,486.94,0.12,2023-01-27 07:00:00
5544,424,Books,290.7,371.31,0.22,2023-01-27 08:00:00
5976,608,Electronics,261.53,281.25,0.07,2023-01-27 09:00:00
4419,336,Fashion,206.1,262.24,0.21,2023-01-27 10:00:00
8239,634,Fashion,409.96,487.78999999999996,0.16,2023-01-27 11:00:00
1249,115,Electronics,95.12,194.01,0.51,2023-01-27 12:00:00
9865,633,Electronics,32.83,121.85,0.73,2023-01-27 13:00:00
1770,683,Toys,474.21,561.3199999999999,0.16,2023-01-27 14:00:00
5363,915,Electronics,6.87,35.38,0.81,2023-01-27 15:00:00
2077,545,Electronics,488.53,573.14,0.15,2023-01-27 16:00:00
9427,602,Fashion,365.78,386.85999999999996,0.05,2023-01-27 17:00:00
9580,329,Electronics,167.61,191.43,0.12,2023-01-27 18:00:00
8901,206,Home & Kitchen,350.42,365.88,0.04,2023-01-27 19:00:00
5858,819,Electronics,409.85,496.32000000000005,0.17,2023-01-27 20:00:00
7544,488,Toys,126.45,141.73,0.11,2023-01-27 21:00:00
5719,819,Books,386.59,404.71,0.04,2023-01-27 22:00:00
3814,362,Fashion,403.16,431.52000000000004,0.07,2023-01-27 23:00:00
4374,662,Home & Kitchen,128.43,187.83,0.32,2023-01-28 00:00:00
2252,164,Books,25.75,114.37,0.77,2023-01-28 01:00:00
7996,364,Home & Kitchen,106.04,150.77,0.3,2023-01-28 02:00:00
5673,437,Fashion,104.32,161.22,0.35,2023-01-28 03:00:00
5530,400,Toys,37.29,58.11,0.36,2023-01-28 04:00:00
7881,477,Fashion,364.37,394.63,0.08,2023-01-28 05:00:00
7949,274,Home & Kitchen,193.09,210.81,0.08,2023-01-28 06:00:00
7241,251,Home & Kitchen,442.77,486.71,0.09,2023-01-28 07:00:00
9017,575,Fashion,129.82,190.89999999999998,0.32,2023-01-28 08:00:00
7941,365,Electronics,229.35,261.33,0.12,2023-01-28 09:00:00
8002,428,Fashion,321.31,406.68,0.21,2023-01-28 10:00:00
2331,915,Toys,439.35,537.57,0.18,2023-01-28 11:00:00
5261,262,Fashion,264.69,281.1,0.06,2023-01-28 12:00:00
8648,537,Books,189.89,196.58999999999997,0.03,2023-01-28 13:00:00
6115,442,Electronics,434.17,514.2,0.16,2023-01-28 14:00:00
5637,466,Books,158.57,181.68,0.13,2023-01-28 15:00:00
5854,564,Fashion,44.31,82.86,0.47,2023-01-28 16:00:00
4177,849,Electronics,225.3,267.75,0.16,2023-01-28 17:00:00
8730,298,Books,393.62,485.7,0.19,2023-01-28 18:00:00
3180,599,Books,20.24,87.83,0.77,2023-01-28 19:00:00
5892,115,Electronics,295.01,303.87,0.03,2023-01-28 20:00:00
8043,920,Electronics,299.26,305.67,0.02,2023-01-28 21:00:00
1137,395,Home & Kitchen,464.63,488.59,0.05,2023-01-28 22:00:00
7327,967,Electronics,146.8,182.03,0.19,2023-01-28 23:00:00
4472,610,Fashion,143.02,194.05,0.26,2023-01-29 00:00:00
6449,887,Toys,223.04,307.63,0.27,2023-01-29 01:00:00
3832,338,Home & Kitchen,181.67,216.57999999999998,0.16,2023-01-29 02:00:00
4579,680,Electronics,369.49,410.26,0.1,2023-01-29 03:00:00
6971,400,Toys,322.67,358.96000000000004,0.1,2023-01-29 04:00:00
5164,105,Home & Kitchen,380.67,386.52000000000004,0.02,2023-01-29 05:00:00
8941,319,Fashion,410.92,506.66,0.19,2023-01-29 06:00:00
6569,865,Toys,461.88,480.08,0.04,2023-01-29 07:00:00
5300,552,Electronics,218.31,250.64,0.13,2023-01-29 08:00:00
7269,532,Electronics,492.43,509.71000000000004,0.03,2023-01-29 09:00:00
4818,906,Fashion,111.75,163.35,0.32,2023-01-29 10:00:00
2906,969,Home & Kitchen,358.61,452.17,0.21,2023-01-29 11:00:00
7254,485,Toys,269.33,283.9,0.05,2023-01-29 12:00:00
1760,718,Fashion,409.37,456.26,0.1,2023-01-29 13:00:00
8830,394,Home & Kitchen,241.0,248.13,0.03,2023-01-29 14:00:00
8350,217,Books,393.05,471.29,0.17,2023-01-29 15:00:00
7238,504,Books,465.43,531.35,0.12,2023-01-29 16:00:00
7090,779,Home & Kitchen,367.49,438.96000000000004,0.16,2023-01-29 17:00:00
7031,862,Electronics,389.17,439.04,0.11,2023-01-29 18:00:00
8687,693,Electronics,38.25,129.48000000000002,0.7,2023-01-29 19:00:00
9472,665,Books,106.45,150.36,0.29,2023-01-29 20:00:00
2887,851,Electronics,487.28,541.12,0.1,2023-01-29 21:00:00
4266,977,Electronics,348.13,419.18,0.17,2023-01-29 22:00:00
1666,111,Home & Kitchen,282.92,337.37,0.16,2023-01-29 23:00:00
5188,308,Home & Kitchen,186.65,209.64000000000001,0.11,2023-01-30 00:00:00
1671,264,Electronics,26.97,62.089999999999996,0.57,2023-01-30 01:00:00
7777,977,Home & Kitchen,187.72,201.49,0.07,2023-01-30 02:00:00
8570,393,Toys,251.96,298.06,0.15,2023-01-30 03:00:00
8956,618,Books,109.67,172.56,0.36,2023-01-30 04:00:00
6124,177,Toys,90.7,106.96000000000001,0.15,2023-01-30 05:00:00
6585,533,Toys,256.67,321.58000000000004,0.2,2023-01-30 06:00:00
5777,676,Electronics,295.02,384.84,0.23,2023-01-30 07:00:00
4900,713,Electronics,123.76,160.84,0.23,2023-01-30 08:00:00
7677,968,Toys,295.76,321.84999999999997,0.08,2023-01-30 09:00:00
7981,911,Toys,450.67,540.51,0.17,2023-01-30 10:00:00
7376,898,Fashion,239.22,309.95,0.23,2023-01-30 11:00:00
1523,782,Fashion,429.41,444.42,0.03,2023-01-30 12:00:00
3393,176,Books,464.0,507.77,0.09,2023-01-30 13:00:00
3593,147,Toys,50.74,119.78,0.58,2023-01-30 14:00:00
8240,866,Home & Kitchen,52.43,112.0,0.53,2023-01-30 15:00:00
7937,181,Fashion,240.64,304.4,0.21,2023-01-30 16:00:00
7190,994,Electronics,296.11,354.99,0.17,2023-01-30 17:00:00
6240,820,Toys,215.81,296.63,0.27,2023-01-30 18:00:00
7493,308,Home & Kitchen,166.59,202.03,0.18,2023-01-30 19:00:00
3878,544,Home & Kitchen,322.29,394.59000000000003,0.18,2023-01-30 20:00:00
5143,695,Home & Kitchen,6.03,105.18,0.94,2023-01-30 21:00:00
4644,621,Electronics,484.2,526.25,0.08,2023-01-30 22:00:00
5432,128,Fashion,119.88,200.03,0.4,2023-01-30 23:00:00
2276,403,Home & Kitchen,458.96,487.34,0.06,2023-01-31 00:00:00
6811,564,Fashion,58.96,90.74000000000001,0.35,2023-01-31 01:00:00
1302,601,Books,122.85,216.66,0.43,2023-01-31 02:00:00
1638,545,Electronics,121.26,128.72,0.06,2023-01-31 03:00:00
1055,727,Fashion,498.1,523.76,0.05,2023-01-31 04:00:00
9717,589,Fashion,7.28,58.160000000000004,0.87,2023-01-31 05:00:00
9150,880,Home & Kitchen,321.62,364.8,0.12,2023-01-31 06:00:00
3125,527,Home & Kitchen,435.49,500.26,0.13,2023-01-31 07:00:00
1364,658,Electronics,337.78,361.09,0.06,2023-01-31 08:00:00
7809,458,Fashion,184.55,196.25,0.06,2023-01-31 09:00:00
5621,190,Toys,479.36,519.45,0.08,2023-01-31 10:00:00
6126,152,Home & Kitchen,447.29,502.1,0.11,2023-01-31 11:00:00
6122,829,Home & Kitchen,219.81,278.2,0.21,2023-01-31 12:00:00
2646,959,Books,288.8,350.94,0.18,2023-01-31 13:00:00
1918,688,Electronics,483.92,541.04,0.11,2023-01-31 14:00:00
3797,303,Fashion,491.37,519.72,0.05,2023-01-31 15:00:00
7506,655,Fashion,227.66,305.28999999999996,0.25,2023-01-31 16:00:00
6870,255,Fashion,424.44,437.78,0.03,2023-01-31 17:00:00
2531,101,Home & Kitchen,154.48,178.32,0.13,2023-01-31 18:00:00
9172,456,Electronics,189.05,264.29,0.28,2023-01-31 19:00:00
4345,924,Fashion,86.59,118.16,0.27,2023-01-31 20:00:00
8673,668,Toys,108.55,160.43,0.32,2023-01-31 21:00:00
7949,901,Books,330.15,366.22999999999996,0.1,2023-01-31 22:00:00
7882,157,Books,257.84,311.0,0.17,2023-01-31 23:00:00
2906,353,Fashion,119.41,157.34,0.24,2023-02-01 00:00:00
4086,279,Home & Kitchen,204.44,303.89,0.33,2023-02-01 01:00:00
9152,592,Books,189.73,228.69,0.17,2023-02-01 02:00:00
6750,768,Books,493.74,558.31,0.12,2023-02-01 03:00:00
9905,134,Books,427.52,516.91,0.17,2023-02-01 04:00:00
2062,174,Books,197.04,262.64,0.25,2023-02-01 05:00:00
2976,388,Fashion,457.39,516.15,0.11,2023-02-01 06:00:00
2296,470,Electronics,174.6,233.68,0.25,2023-02-01 07:00:00
7229,686,Electronics,335.61,387.77,0.13,2023-02-01 08:00:00
8641,428,Home & Kitchen,483.49,565.21,0.14,2023-02-01 09:00:00
1125,689,Toys,198.19,207.98,0.05,2023-02-01 10:00:00
